,smiles,logP,qed,SAS
841,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCCCC,0,0,0
842,CS(=O)(=O)CC[C@H](N)C(=O)O,0,0,0
843,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,0,0,0
844,O=C(O)[C@H](O)c1ccccc1,0,0,0
845,O=C(O)CNC(=O)Cc1ccccc1,0,0,0
846,C=CCc1ccc(O)c(OC)c1,0,0,0
847,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,0,0,0
848,O=C(O)CCCCCCC(=O)NCC(=O)O,0,0,0
849,CCC(C)(C)N=C(NC#N)Nc1cccnc1,0,0,0
850,CCCCCCC[C@H](O)CC(=O)O,0,0,0
851,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,0,0,0
852,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0,0,0
853,CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)O,0,0,0
854,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,0,0,0
855,COc1ccccc1-c1cc(=O)c2c(OC)c(OC)ccc2o1,0,0,0
856,O=C(O)[C@H](O)[C@@H](O)CO,0,0,0
857,CC1CCC2C(C)C3C(CC4C5CC=C6CC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)CCC6(C)C5CCC43C)N2C1,0,0,0
858,CCCCC/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)CCCC(=O)O,0,0,0
859,C[C@H]1CNC(=O)NC1=O,0,0,0
860,NCCCCCCCC(=O)O,0,0,0
861,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,0,0,0
862,CNCCc1c[nH]c2ccccc12,0,0,0
863,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,0,0,0
864,CC(C)CC(=O)c1c(O)cc(O)cc1O,0,0,0
865,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0,0,0
866,CC(C)C1OC(=O)C(Cc2ccccc2)N(C)C(=O)C(C(C)C)OC(=O)C(Cc2ccccc2)N(C)C(=O)C(C(C)C)OC(=O)C(Cc2ccccc2)N(C)C1=O,0,0,0
867,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0,0,0
868,Nc1nc(O)[nH]c(=O)c1OC1OC(CO)C(O)C(O)C1O,0,0,0
869,CCCCC(=N)O,0,0,0
870,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,0,0,0
871,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,0,0,0
872,Oc1ccc2ccc3cccc4ccc1c2c34,0,0,0
873,COc1ccc2ccc(=O)oc2c1,0,0,0
874,O=[N+]([O-])c1ccc([As](=O)(O)O)cc1,0,0,0
875,Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1,0,0,0
876,CCCNCCOc1c(Cl)cc(Cl)cc1Cl,0,0,0
877,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0,0,0
878,CCC[C@@H](N)C(=O)O,0,0,0
879,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,0,0,0
880,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,0,0,0
881,CCCCCCC1CCCC(=O)O1,0,0,0
882,CCC(CO)NCCNC(CC)CO,0,0,0
883,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,0,0,0
884,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,0,0,0
885,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,0,0,0
886,Cc1cccc(C)c1OCC(C)N,0,0,0
887,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,0,0,0
888,COc1cc(O)c2c(=O)c(OC3OC(C)C(OC4OC(C)C(O)C(O)C4O)C(O)C3O)c(-c3ccc(O)c(O)c3)oc2c1,0,0,0
889,Cc1cc(Cl)ccc1OCC(=O)O,0,0,0
890,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,0,0,0
891,CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2O,0,0,0
892,O=C(O)CC1C(O)=Nc2ccccc21,0,0,0
893,CC1OC(OCC2OC(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)C(O)C(O)C2O)C(O)C(O)C1O,0,0,0
894,O=c1c(OC2OC(CO)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0,0,0
895,COCCOC(=O)c1ccccc1C(=O)OCCOC,0,0,0
896,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0,0
897,CC(=O)Nc1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,0,0,0
898,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1cc(O)c(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2,0,0,0
899,NC(CS)C(=O)O,0,0,0
900,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,0,0,0
901,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,0,0,0
902,O=C(O)/C=C\c1ccc(O)c(O)c1,0,0,0
903,NCC1CCC(C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,0,0,0
904,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,0,0,0
905,Oc1ccc(C[C@@H]2NCCc3cc(O)c(O)cc32)cc1O,0,0,0
906,O=P([O-])([O-])OP(=O)([O-])[O-],0,0,0
907,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,0,0,0
908,O=C(O)CCCC[C@@H]1CCSS1,0,0,0
909,Cc1ncc([N+](=O)[O-])n1CC(C)O,0,0,0
910,Nc1nc(=O)c2ncc(=O)[nH]c2[nH]1,0,0,0
911,COC(=O)C1=COC(O)C2C(CO)=CCC12,0,0,0
912,Cc1ncsc1CCO,0,0,0
913,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,0,0,0
914,CC(=O)/N=c1\sc(S(N)(=O)=O)nn1C,0,0,0
915,O=C(O)CCC(=O)O,0,0,0
916,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,0,0,0
917,CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21,0,0,0
918,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,0,0,0
919,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,0,0,0
920,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(O)c3c(=O)c2OC)cc1OC,0,0,0
921,CC(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O,0,0,0
922,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,0,0,0
923,OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO,0,0,0
924,CC(=O)Cc1cc(=O)c2c(C)cc(O)c(C3OC(CO)C(O)C(O)C3O)c2o1,0,0,0
925,NCCCC(N)(C(=O)O)C(F)F,0,0,0
926,COc1cc2c(cc1O)CC1NCCc3cc(OC)c(OC)c-2c31,0,0,0
927,Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@@H](O)C2,0,0,0
928,O=C(O)C[C@@H]1CCCN1,0,0,0
929,NC(CCCC(=O)O)C(=O)O,0,0,0
930,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0,0
931,COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3,0,0,0
932,C[C@H](N)Cc1ccccc1,0,0,0
933,O=P(O)(O)OC(CO)CO,0,0,0
934,C#CCCCCCCCCCCCC(O)CC(O)COC(C)=O,0,0,0
935,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@]12C,0,0,0
936,Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc1,0,0,0
937,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,0,0,0
938,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,0,0,0
939,COc1ccc(-c2oc3cc(OC)c(OC)c(OC)c3c(=O)c2OC)cc1OC,0,0,0
940,CC(C)c1ccc2c(c1)CCC1C(C)(CN)CCCC21C,0,0,0
941,C/C=C(/C)C(=O)OC1c2c(ccc3ccc(=O)oc23)OC1C(C)(C)OC(=O)CC(C)C,0,0,0
942,Oc1ccc2ccccc2c1N=Nc1ccccc1,0,0,0
943,C[n+]1cccc(C(N)=O)c1,0,0,0
944,COc1cc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(O)c(OC)c2)ccc1O,0,0,0
945,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,0,0,0
946,COc1c2occc2cc2ccc(=O)oc12,0,0,0
947,Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,0,0,0
948,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,0,0,0
949,C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,0,0,0
950,CCCSS(=O)(=O)O,0,0,0
951,CC(C)(O)C(O)=Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0,0,0
952,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,0,0,0
953,O=C(O)CCOc1ccccc1,0,0,0
954,O=NN1CCCCC1,0,0,0
955,CN1CCc2cc3c(cc2C1C1OC(=O)c2c1ccc1c2OCO1)OCO3,0,0,0
956,CC(=O)Oc1cccc(O)c1,0,0,0
957,CN1CCCC1c1cccnc1,0,0,0
958,O=C(O)C1CC(O)CN1C(=O)C1CCCN1,0,0,0
959,O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,0,0
960,N=C(N)NCCCC(=O)C(=O)O,0,0,0
961,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,0,0,0
962,CNCC1CCCCC1(O)c1cccc(OC)c1,0,0,0
963,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,0,0,0
964,O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1,0,0,0
965,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,0,0,0
966,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,0,0,0
967,CNC1=C(c2cccc(C(F)(F)F)c2)C(=O)C(c2ccccc2)O1,0,0,0
968,CCCCCCCCCCCCCC(=O)OCC,0,0,0
969,CC(=O)OCC1OC(Oc2ccc3c(=O)c(-c4ccc(O)cc4)coc3c2)C(O)C(O)C1O,0,0,0
970,Oc1ccc(CCc2cc(O)cc(O)c2)cc1,0,0,0
971,O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,0,0,0
972,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,0,0,0
973,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,0,0,0
974,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@@](O)(C(=O)O)C[C@@H](O)[C@@H]1O,0,0,0
975,CC(O)C(N)C(=O)O,0,0,0
976,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,0,0,0
977,NC(=O)N[C@@H](CC(=O)O)C(=O)O,0,0,0
978,CC(=O)N[C@@H](CCC(N)=O)C(=O)O,0,0,0
979,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)C=Cc1ccc(O)cc1,0,0,0
980,O=C(O)C[C@H](Cc1ccccc1)C(=O)O,0,0,0
981,Cc1cnc2ccc3c(nc(N)n3C)c2n1,0,0,0
982,NCCCC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)O,0,0,0
983,O=C(O)C1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,0,0,0
984,Cc1cc(C(=O)O)ccc1O,0,0,0
985,Cn1c(N)nc(=O)c2[nH]cnc21,0,0,0
986,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@@H](O)[C@H]1OP(=O)(O)O,0,0,0
987,NC/C(O)=N/C/C(O)=N/CC(=O)O,0,0,0
988,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,0,0,0
989,CCCCCCC(=O)CCCCCCC=CCC(O)C(O)C(N)(CO)C(=O)O,0,0,0
990,COc1cc(C=O)ccc1O,0,0,0
991,COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4O)cc3o2)cc(OC)c1O,0,0,0
992,C[C@@H](CCC(=O)O)CC(=O)O,0,0,0
993,CC(C)(O)C(O)COc1c2ccoc2cc2oc(=O)ccc12,0,0,0
994,N[C@H](CC(=O)O)C(=O)O,0,0,0
995,O=C(O)CCc1ccccc1,0,0,0
996,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,0,0,0
997,O=c1cc(-c2ccc(O)cc2)oc2c(C3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12,0,0,0
998,CNCCCC[C@H](N)C(=O)O,0,0,0
999,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,0,0,0
1000,Oc1ccc(C2COc3cc(O)ccc3C2)cc1,0,0,0
1001,O=C1c2c(O)cc(O)cc2OCC1c1ccc(O)cc1O,0,0,0
1002,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,0,0,0
1003,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,0,0,0
1004,COc1cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c(O)c1C1OC(CO)C(O)C(O)C1O,0,0,0
1005,O=c1c(-c2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)coc2cc(O)cc(O)c12,0,0,0
1006,Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O,0,0,0
1007,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0,0,0
1008,CCn1c2ccccc2c2cc(N)ccc21,0,0,0
1009,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,0,0,0
1010,O=P(O)(O)O,0,0,0
1011,N[C@@H](CS(=O)O)C(=O)O,0,0,0
1012,C=C1CCCC2(C)CC3(O)OC(=O)C(C)=C3CC12,0,0,0
1013,COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3o2)cc(OC)c1O,0,0,0
1014,CNC(=N)NCCC[C@H](N)C(=O)O,0,0,0
1015,O=C(O)Cc1c[nH]c2ccccc12,0,0,0
1016,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,0,0,0
1017,O=C(O)[C@H](O)CO,0,0,0
1018,O=C(O)c1ccc(O)nc1,0,0,0
1019,Cc1cccc(C)c1NC(=O)C1CCCCN1C,0,0,0
1020,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,0,0,0
1021,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]2O,0,0,0
1022,N[C@@H](CO)C(=O)O,0,0,0
1023,O=NN1CCNCC1,0,0,0
1024,CN1CCN2c3ncc(O)cc3Cc3ccccc3C2C1,0,0,0
1025,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,0,0,0
1026,C=CCCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)C=CC4(C)C3CCC12C,0,0,0
1027,COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,0,0,0
1028,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,0,0,0
1029,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,0,0,0
1030,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,0,0,0
1031,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,0,0,0
1032,[Cl-],0,0,0
1033,CN(C)c1ccncc1,0,0,0
1034,CCCCCCCCCCCCN(C)C,0,0,0
1035,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,0,0,0
1036,CN(C)C[C@H]1CCCC[C@]1(O)c1cccc(O)c1,0,0,0
1037,O=C(O)/C=C/c1c[nH]cn1,0,0,0
1038,CSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,0,0,0
1039,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0,0,0
1040,C=Cc1ccccc1,0,0,0
1041,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,0,0,0
1042,CC(C)CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,0,0,0
1043,COc1cc(CCC(=O)O)cc(OC)c1OC,0,0,0
1044,O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,0,0,0
1045,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0,0,0
1046,CCCCCCCCCCCCCC[C@@H](O)[C@H](O)[C@H](N)COP(=O)(O)O,0,0,0
1047,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0,0,0
1048,Nc1ccc(C(=O)NCC(=O)O)cc1,0,0,0
1049,CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1,0,0,0
1050,C/C(=C\CNc1[nH]cnc2ncnc1-2)CO,0,0,0
1051,CC(C)CCC(=O)O,0,0,0
1052,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,0,0,0
1053,C[N+](C)(C)CC(=O)O,0,0,0
1054,CC(C)CC(=O)NCC(=O)O,0,0,0
1055,CSCC[C@H](N)C(=O)O,0,0,0
1056,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,0,0,0
1057,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,0,0,0
1058,N=c1[nH]c2ccccc2s1,0,0,0
1059,CC(O)=Nc1ccc(S(N)(=O)=O)cc1,0,0,0
1060,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,0,0,0
1061,C=CCc1cc(OC)c(OC(C)C(O)c2cc(OC)c(OC)c(OC)c2)c(OC)c1,0,0,0
1062,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCC,0,0,0
1063,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,0,0,0
1064,CCCCC/C=C\C/C=C\C/C=C\C=C\C(=O)CCCC(=O)O,0,0,0
1065,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1,0,0,0
1066,c1ccc2nc3ccccc3cc2c1,0,0,0
1067,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0,0,0
1068,CC(C(=O)O)c1ccccc1,0,0,0
1069,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,0,0,0
1070,CCCCCCCCCCCCCCCCCCCCCC(=O)O,0,0,0
1071,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0,0,0
1072,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,0,0,0
1073,C=CCCCCCCCCCCCC(CC(O)CO)OC(C)=O,0,0,0
1074,OCCOCCOCCOCCOCCO,0,0,0
1075,CCCCCCN,0,0,0
1076,O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,0,0
1077,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0,0,0
1078,CN(C)C(=S)SSC(=S)N(C)C,0,0,0
1079,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0,0,0
1080,O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0,0,0
1081,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,0,0,0
1082,NCC(=O)N1CCCC1C(=O)O,0,0,0
1083,CCCCc1ccc(C(=O)O)nc1,0,0,0
1084,O=C(NO)c1ccccc1O,0,0,0
1085,CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,0,0,0
1086,O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,0,0,0
1087,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,0,0,0
1088,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,0,0,0
1089,COc1cc(/C=C/C(=O)N2CCC=CC2=O)cc(OC)c1OC,0,0,0
1090,O=P(O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O,0,0,0
1091,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,0,0,0
1092,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)C(C=O)C(O)C(C)(C)C5CCC43C)C12,0,0,0
1093,NC(=O)NCCC[C@H](N)C(=O)O,0,0,0
1094,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,0,0,0
1095,NCCS,0,0,0
1096,CC(CSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)O,0,0,0
1097,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,0,0,0
1098,Cc1ncc([N+](=O)[O-])n1CCO,0,0,0
1099,C=C(O[C@@H]1C=C(C(=O)O)C=C[C@H]1O)C(=O)O,0,0,0
1100,O=C(O)c1ccc(O)cc1,0,0,0
1101,O=C(O)CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,0,0
1102,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1C(C(C)(C)O)CCC1(C)O,0,0,0
1103,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,0,0,0
1104,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,0,0,0
1105,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,0,0,0
1106,CC(O)=N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)O,0,0,0
1107,CCC(C)C(N=C(O)CN)C(=O)O,0,0,0
1108,Cn1c(=O)c2[nH]c(=O)[nH]c2n(C)c1=O,0,0,0
1109,O=C(O)[C@@H](O)Cc1ccccc1,0,0,0
1110,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,0,0,0
1111,Oc1ccc(Cl)cc1Cc1ccccc1,0,0,0
1112,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0,0,0
1113,CC(CCC(=O)O)C(=O)O,0,0,0
1114,Nc1ccc2ccccc2c1,0,0,0
1115,O=C(O)/C=C/c1ccc(OS(=O)(=O)O)cc1,0,0,0
1116,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0,0,0
1117,NCCC[C@H](N)C(=O)O,0,0,0
1118,NCCc1c[nH]c2ccccc12,0,0,0
1119,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,0,0,0
1120,O=c1[nH]c2cc(Cl)ccc2o1,0,0,0
1121,CC(=O)c1ccc(C)cc1,0,0,0
1122,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,0,0,0
1123,Cc1cc(=O)oc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc12,0,0,0
1124,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,0,0,0
